Symbol,Exchange,Underlying,Leverage,Currency,ISIN,Name,Date,Open,High,Low,Close,Volume,Turnover,NAV,FX_Pair,FX_Rate,Open_KRW,High_KRW,Low_KRW,Close_KRW,NAV_KRW
0192M0.KS,KRX,Samsung Electronics,2x,KRW,KR70192M0006,RISE 삼성전자단일종목레버리지,2026-06-05,24385.0,25955.0,23190.0,23600.0,1033045,25092647232.0,23279.88,-,1.0,24385.0,25955.0,23190.0,23600.0,23279.88
0192M0.KS,KRX,Samsung Electronics,2x,KRW,KR70192M0006,RISE 삼성전자단일종목레버리지,2026-06-08,18735.0,21700.0,18500.0,18500.0,1123801,22733089825.0,18472.47,-,1.0,18735.0,21700.0,18500.0,18500.0,18472.47
0192M0.KS,KRX,Samsung Electronics,2x,KRW,KR70192M0006,RISE 삼성전자단일종목레버리지,2026-06-09,20695.0,22250.0,19340.0,22250.0,689698,14285778878.0,21944.66,-,1.0,20695.0,22250.0,19340.0,22250.0,21944.66
0192M0.KS,KRX,Samsung Electronics,2x,KRW,KR70192M0006,RISE 삼성전자단일종목레버리지,2026-06-10,20695.0,21075.0,18490.0,19360.0,1088083,21503071055.0,19562.8,-,1.0,20695.0,21075.0,18490.0,19360.0,19562.8
0192M0.KS,KRX,Samsung Electronics,2x,KRW,KR70192M0006,RISE 삼성전자단일종목레버리지,2026-06-11,17880.0,19760.0,17470.0,18820.0,935785,17470395685.0,18861.61,-,1.0,17880.0,19760.0,17470.0,18820.0,18861.61
0192M0.KS,KRX,Samsung Electronics,2x,KRW,KR70192M0006,RISE 삼성전자단일종목레버리지,2026-06-12,22495.0,23900.0,21505.0,21800.0,958470,22003861570.0,21730.42,-,1.0,22495.0,23900.0,21505.0,21800.0,21730.42
0192M0.KS,KRX,Samsung Electronics,2x,KRW,KR70192M0006,RISE 삼성전자단일종목레버리지,2026-06-15,24060.0,24300.0,23305.0,23555.0,481895,11472822722.0,23698.39,-,1.0,24060.0,24300.0,23305.0,23555.0,23698.39
0192M0.KS,KRX,Samsung Electronics,2x,KRW,KR70192M0006,RISE 삼성전자단일종목레버리지,2026-06-16,24625.0,24830.0,23135.0,24405.0,666438,16060767698.0,24507.33,-,1.0,24625.0,24830.0,23135.0,24405.0,24507.33
0192M0.KS,KRX,Samsung Electronics,2x,KRW,KR70192M0006,RISE 삼성전자단일종목레버리지,2026-06-17,23100.0,25195.0,22900.0,25065.0,1051742,25164345632.0,25203.05,-,1.0,23100.0,25195.0,22900.0,25065.0,25203.05
0192M0.KS,KRX,Samsung Electronics,2x,KRW,KR70192M0006,RISE 삼성전자단일종목레버리지,2026-06-18,24950.0,27570.0,24735.0,27485.0,1023992,26653019354.0,27311.53,-,1.0,24950.0,27570.0,24735.0,27485.0,27311.53
0192M0.KS,KRX,Samsung Electronics,2x,KRW,KR70192M0006,RISE 삼성전자단일종목레버리지,2026-06-19,29075.0,29200.0,25100.0,26200.0,1011176,27396419885.0,25912.53,-,1.0,29075.0,29200.0,25100.0,26200.0,25912.53
0192M0.KS,KRX,Samsung Electronics,2x,KRW,KR70192M0006,RISE 삼성전자단일종목레버리지,2026-06-22,24955.0,27450.0,24420.0,25955.0,322541,8431359012.0,26004.7,-,1.0,24955.0,27450.0,24420.0,25955.0,26004.7
0192M0.KS,KRX,Samsung Electronics,2x,KRW,KR70192M0006,RISE 삼성전자단일종목레버리지,2026-06-23,25545.0,25915.0,19500.0,19575.0,1021997,23382016929.0,19643.11,-,1.0,25545.0,25915.0,19500.0,19575.0,19643.11
0192M0.KS,KRX,Samsung Electronics,2x,KRW,KR70192M0006,RISE 삼성전자단일종목레버리지,2026-06-24,20190.0,23540.0,20160.0,23320.0,1444863,31877585076.0,23566.37,-,1.0,20190.0,23540.0,20160.0,23320.0,23566.37
0192M0.KS,KRX,Samsung Electronics,2x,KRW,KR70192M0006,RISE 삼성전자단일종목레버리지,2026-06-25,26020.0,26600.0,25200.0,26045.0,788253,20510422806.0,26117.29,-,1.0,26020.0,26600.0,25200.0,26045.0,26117.29
0192M0.KS,KRX,Samsung Electronics,2x,KRW,KR70192M0006,RISE 삼성전자단일종목레버리지,2026-06-26,25400.0,25800.0,20675.0,23060.0,925360,21436832401.0,23459.6,-,1.0,25400.0,25800.0,20675.0,23060.0,23459.6
0192M0.KS,KRX,Samsung Electronics,2x,KRW,KR70192M0006,RISE 삼성전자단일종목레버리지,2026-06-29,22300.0,22300.0,20015.0,21205.0,1119071,23369021137.0,21065.43,-,1.0,22300.0,22300.0,20015.0,21205.0,21065.43
0192M0.KS,KRX,Samsung Electronics,2x,KRW,KR70192M0006,RISE 삼성전자단일종목레버리지,2026-06-30,21340.0,23750.0,20850.0,22655.0,500285,11168410408.0,22537.13,-,1.0,21340.0,23750.0,20850.0,22655.0,22537.13
0192M0.KS,KRX,Samsung Electronics,2x,KRW,KR70192M0006,RISE 삼성전자단일종목레버리지,2026-07-01,22905.0,23150.0,19470.0,20000.0,1164673,23902814655.0,19872.85,-,1.0,22905.0,23150.0,19470.0,20000.0,19872.85
0192M0.KS,KRX,Samsung Electronics,2x,KRW,KR70192M0006,RISE 삼성전자단일종목레버리지,2026-07-02,17215.0,18405.0,15675.0,16225.0,625423,10618983911.0,16122.7,-,1.0,17215.0,18405.0,15675.0,16225.0,16122.7
0192M0.KS,KRX,Samsung Electronics,2x,KRW,KR70192M0006,RISE 삼성전자단일종목레버리지,2026-07-03,16610.0,19245.0,15945.0,18830.0,402040,7112100853.0,18775.9,-,1.0,16610.0,19245.0,15945.0,18830.0,18775.9
0193K0.KS,KRX,Samsung Electronics,2x,KRW,KR70193K0007,PLUS 삼성전자단일종목레버리지,2026-05-27,24660.0,24900.0,22530.0,22530.0,1300000,31527281238.0,22877.07,-,1.0,24660.0,24900.0,22530.0,22530.0,22877.07
0193K0.KS,KRX,Samsung Electronics,2x,KRW,KR70193K0007,PLUS 삼성전자단일종목레버리지,2026-05-28,22510.0,22645.0,19930.0,21650.0,878948,19217146836.0,21491.89,-,1.0,22510.0,22645.0,19930.0,21650.0,21491.89
0193K0.KS,KRX,Samsung Electronics,2x,KRW,KR70193K0007,PLUS 삼성전자단일종목레버리지,2026-05-29,23050.0,24480.0,22610.0,24475.0,678226,16236056268.0,24158.01,-,1.0,23050.0,24480.0,22610.0,24475.0,24158.01
0193K0.KS,KRX,Samsung Electronics,2x,KRW,KR70193K0007,PLUS 삼성전자단일종목레버리지,2026-06-01,24495.0,29620.0,23500.0,29115.0,682174,19017607777.0,29230.46,-,1.0,24495.0,29620.0,23500.0,29115.0,29230.46
0193K0.KS,KRX,Samsung Electronics,2x,KRW,KR70193K0007,PLUS 삼성전자단일종목레버리지,2026-06-02,30870.0,32415.0,27850.0,30935.0,439495,13220486621.0,30280.45,-,1.0,30870.0,32415.0,27850.0,30935.0,30280.45
0193K0.KS,KRX,Samsung Electronics,2x,KRW,KR70193K0007,PLUS 삼성전자단일종목레버리지,2026-06-04,28865.0,31335.0,28500.0,29265.0,159516,4800805325.0,28779.68,-,1.0,28865.0,31335.0,28500.0,29265.0,28779.68
0193K0.KS,KRX,Samsung Electronics,2x,KRW,KR70193K0007,PLUS 삼성전자단일종목레버리지,2026-06-05,26100.0,27490.0,24590.0,25360.0,445940,11561656542.0,24823.41,-,1.0,26100.0,27490.0,24590.0,25360.0,24823.41
0193K0.KS,KRX,Samsung Electronics,2x,KRW,KR70193K0007,PLUS 삼성전자단일종목레버리지,2026-06-08,20145.0,23355.0,19890.0,19890.0,259276,5604725528.0,19711.43,-,1.0,20145.0,23355.0,19890.0,19890.0,19711.43
0193K0.KS,KRX,Samsung Electronics,2x,KRW,KR70193K0007,PLUS 삼성전자단일종목레버리지,2026-06-09,21800.0,23915.0,20665.0,23915.0,199131,4450592907.0,23414.66,-,1.0,21800.0,23915.0,20665.0,23915.0,23414.66
0193K0.KS,KRX,Samsung Electronics,2x,KRW,KR70193K0007,PLUS 삼성전자단일종목레버리지,2026-06-10,22055.0,22550.0,19745.0,20750.0,202160,4209343584.0,20881.78,-,1.0,22055.0,22550.0,19745.0,20750.0,20881.78
0193K0.KS,KRX,Samsung Electronics,2x,KRW,KR70193K0007,PLUS 삼성전자단일종목레버리지,2026-06-11,19410.0,21155.0,18805.0,20235.0,152507,3043055359.0,20171.17,-,1.0,19410.0,21155.0,18805.0,20235.0,20171.17
0193K0.KS,KRX,Samsung Electronics,2x,KRW,KR70193K0007,PLUS 삼성전자단일종목레버리지,2026-06-12,23760.0,25595.0,23100.0,23230.0,277442,6776511458.0,23255.65,-,1.0,23760.0,25595.0,23100.0,23230.0,23255.65
0193K0.KS,KRX,Samsung Electronics,2x,KRW,KR70193K0007,PLUS 삼성전자단일종목레버리지,2026-06-15,26280.0,26280.0,24970.0,25130.0,148827,3795266928.0,25446.68,-,1.0,26280.0,26280.0,24970.0,25130.0,25446.68
0193K0.KS,KRX,Samsung Electronics,2x,KRW,KR70193K0007,PLUS 삼성전자단일종목레버리지,2026-06-16,26125.0,26655.0,24745.0,26290.0,166341,4292243361.0,26311.21,-,1.0,26125.0,26655.0,24745.0,26290.0,26311.21
0193K0.KS,KRX,Samsung Electronics,2x,KRW,KR70193K0007,PLUS 삼성전자단일종목레버리지,2026-06-17,24375.0,27045.0,24375.0,26920.0,142187,3630127383.0,27050.89,-,1.0,24375.0,27045.0,24375.0,26920.0,27050.89
0193K0.KS,KRX,Samsung Electronics,2x,KRW,KR70193K0007,PLUS 삼성전자단일종목레버리지,2026-06-18,26920.0,29430.0,26605.0,29320.0,190725,5286305257.0,29309.0,-,1.0,26920.0,29430.0,26605.0,29320.0,29309.0
0193K0.KS,KRX,Samsung Electronics,2x,KRW,KR70193K0007,PLUS 삼성전자단일종목레버리지,2026-06-19,30770.0,31315.0,26800.0,28190.0,280725,8265817385.0,27788.13,-,1.0,30770.0,31315.0,26800.0,28190.0,27788.13
0193K0.KS,KRX,Samsung Electronics,2x,KRW,KR70193K0007,PLUS 삼성전자단일종목레버리지,2026-06-22,26465.0,29245.0,26065.0,27905.0,189872,5320837812.0,27892.27,-,1.0,26465.0,29245.0,26065.0,27905.0,27892.27
0193K0.KS,KRX,Samsung Electronics,2x,KRW,KR70193K0007,PLUS 삼성전자단일종목레버리지,2026-06-23,27320.0,27730.0,21095.0,21285.0,218371,5468596729.0,21062.86,-,1.0,27320.0,27730.0,21095.0,21285.0,21062.86
0193K0.KS,KRX,Samsung Electronics,2x,KRW,KR70193K0007,PLUS 삼성전자단일종목레버리지,2026-06-24,21545.0,25335.0,21460.0,25335.0,557778,13285927392.0,25351.92,-,1.0,21545.0,25335.0,21460.0,25335.0,25351.92
0193K0.KS,KRX,Samsung Electronics,2x,KRW,KR70193K0007,PLUS 삼성전자단일종목레버리지,2026-06-25,27500.0,28490.0,27000.0,28065.0,188555,5255999113.0,28071.25,-,1.0,27500.0,28490.0,27000.0,28065.0,28071.25
0193K0.KS,KRX,Samsung Electronics,2x,KRW,KR70193K0007,PLUS 삼성전자단일종목레버리지,2026-06-26,27280.0,27675.0,22400.0,24640.0,255531,6302977042.0,25193.33,-,1.0,27280.0,27675.0,22400.0,24640.0,25193.33
0193K0.KS,KRX,Samsung Electronics,2x,KRW,KR70193K0007,PLUS 삼성전자단일종목레버리지,2026-06-29,23800.0,24000.0,21660.0,22825.0,237605,5406602285.0,22631.27,-,1.0,23800.0,24000.0,21660.0,22825.0,22631.27
0193K0.KS,KRX,Samsung Electronics,2x,KRW,KR70193K0007,PLUS 삼성전자단일종목레버리지,2026-06-30,22955.0,25365.0,22435.0,24300.0,151564,3627885770.0,24208.21,-,1.0,22955.0,25365.0,22435.0,24300.0,24208.21
0193K0.KS,KRX,Samsung Electronics,2x,KRW,KR70193K0007,PLUS 삼성전자단일종목레버리지,2026-07-01,24300.0,24875.0,20975.0,21450.0,261054,5789073462.0,21375.55,-,1.0,24300.0,24875.0,20975.0,21450.0,21375.55
0193K0.KS,KRX,Samsung Electronics,2x,KRW,KR70193K0007,PLUS 삼성전자단일종목레버리지,2026-07-02,18450.0,19890.0,16970.0,17615.0,236150,4370065028.0,17382.3,-,1.0,18450.0,19890.0,16970.0,17615.0,17382.3
0193K0.KS,KRX,Samsung Electronics,2x,KRW,KR70193K0007,PLUS 삼성전자단일종목레버리지,2026-07-03,18000.0,20775.0,17195.0,20390.0,273220,5282944216.0,20214.67,-,1.0,18000.0,20775.0,17195.0,20390.0,20214.67
0193T0.KS,KRX,SK Hynix,2x,KRW,KR70193T0008,KODEX SK하이닉스단일종목레버리지,2026-05-27,28505.0,30650.0,26785.0,27775.0,152369192,4392291588030.0,27797.25,-,1.0,28505.0,30650.0,26785.0,27775.0,27797.25
0193T0.KS,KRX,SK Hynix,2x,KRW,KR70193T0008,KODEX SK하이닉스단일종목레버리지,2026-05-28,26935.0,29435.0,25540.0,28970.0,137360534,3779045416336.0,29096.26,-,1.0,26935.0,29435.0,25540.0,28970.0,29096.26
0193T0.KS,KRX,SK Hynix,2x,KRW,KR70193T0008,KODEX SK하이닉스단일종목레버리지,2026-05-29,30530.0,31355.0,29000.0,29895.0,91577807,2754486569017.0,30117.02,-,1.0,30530.0,31355.0,29000.0,29895.0,30117.02
0193T0.KS,KRX,SK Hynix,2x,KRW,KR70193T0008,KODEX SK하이닉스단일종목레버리지,2026-06-01,29160.0,31840.0,29095.0,31100.0,91477315,2810463474474.0,30596.61,-,1.0,29160.0,31840.0,29095.0,31100.0,30596.61
0193T0.KS,KRX,SK Hynix,2x,KRW,KR70193T0008,KODEX SK하이닉스단일종목레버리지,2026-06-02,31100.0,32000.0,27995.0,30545.0,100087348,2970687802764.0,30279.08,-,1.0,31100.0,32000.0,27995.0,30545.0,30279.08
0193T0.KS,KRX,SK Hynix,2x,KRW,KR70193T0008,KODEX SK하이닉스단일종목레버리지,2026-06-04,28660.0,29795.0,28180.0,29055.0,44136936,1276984784999.0,28772.84,-,1.0,28660.0,29795.0,28180.0,29055.0,28772.84
0193T0.KS,KRX,SK Hynix,2x,KRW,KR70193T0008,KODEX SK하이닉스단일종목레버리지,2026-06-05,25115.0,26290.0,23160.0,23160.0,102947201,2528327871292.0,22100.94,-,1.0,25115.0,26290.0,23160.0,23160.0,22100.94
0193T0.KS,KRX,SK Hynix,2x,KRW,KR70193T0008,KODEX SK하이닉스단일종목레버리지,2026-06-08,18860.0,23255.0,18665.0,19605.0,111654985,2382201470723.0,19069.76,-,1.0,18860.0,23255.0,18665.0,19605.0,19069.76
0193T0.KS,KRX,SK Hynix,2x,KRW,KR70193T0008,KODEX SK하이닉스단일종목레버리지,2026-06-09,22315.0,25940.0,21230.0,25765.0,106676202,2500093631994.0,25794.53,-,1.0,22315.0,25940.0,21230.0,25765.0,25794.53
0193T0.KS,KRX,SK Hynix,2x,KRW,KR70193T0008,KODEX SK하이닉스단일종목레버리지,2026-06-10,23880.0,24945.0,20505.0,21740.0,98148798,2218992443487.0,21996.18,-,1.0,23880.0,24945.0,20505.0,21740.0,21996.18
0193T0.KS,KRX,SK Hynix,2x,KRW,KR70193T0008,KODEX SK하이닉스단일종목레버리지,2026-06-11,20430.0,24195.0,19835.0,22985.0,122661723,2745121040714.0,22960.5,-,1.0,20430.0,24195.0,19835.0,22985.0,22960.5
0193T0.KS,KRX,SK Hynix,2x,KRW,KR70193T0008,KODEX SK하이닉스단일종목레버리지,2026-06-12,27040.0,27285.0,23920.0,23920.0,94598971,2488087218605.0,23723.0,-,1.0,27040.0,27285.0,23920.0,23920.0,23723.0
0193T0.KS,KRX,SK Hynix,2x,KRW,KR70193T0008,KODEX SK하이닉스단일종목레버리지,2026-06-15,26685.0,27815.0,26450.0,26810.0,66805604,1816052513694.0,26901.48,-,1.0,26685.0,27815.0,26450.0,26810.0,26901.48
0193T0.KS,KRX,SK Hynix,2x,KRW,KR70193T0008,KODEX SK하이닉스단일종목레버리지,2026-06-16,28630.0,29510.0,27000.0,29190.0,90856630,2596889775921.0,29317.66,-,1.0,28630.0,29510.0,27000.0,29190.0,29317.66
0193T0.KS,KRX,SK Hynix,2x,KRW,KR70193T0008,KODEX SK하이닉스단일종목레버리지,2026-06-17,28210.0,32775.0,28080.0,32660.0,111032125,3390695534257.0,32903.16,-,1.0,28210.0,32775.0,28080.0,32660.0,32903.16
0193T0.KS,KRX,SK Hynix,2x,KRW,KR70193T0008,KODEX SK하이닉스단일종목레버리지,2026-06-18,33475.0,38425.0,33465.0,36900.0,142814867,5144387380440.0,37094.67,-,1.0,33475.0,38425.0,33465.0,36900.0,37094.67
0193T0.KS,KRX,SK Hynix,2x,KRW,KR70193T0008,KODEX SK하이닉스단일종목레버리지,2026-06-19,41000.0,42675.0,36905.0,39200.0,174518957,6953008378559.0,39155.75,-,1.0,41000.0,42675.0,36905.0,39200.0,39155.75
0193T0.KS,KRX,SK Hynix,2x,KRW,KR70193T0008,KODEX SK하이닉스단일종목레버리지,2026-06-22,38190.0,44330.0,38100.0,44000.0,137471986,5829000525876.0,43626.19,-,1.0,38190.0,44330.0,38100.0,44000.0,43626.19
0193T0.KS,KRX,SK Hynix,2x,KRW,KR70193T0008,KODEX SK하이닉스단일종목레버리지,2026-06-23,44005.0,44385.0,31800.0,32790.0,194888518,7430494910586.0,32469.32,-,1.0,44005.0,44385.0,31800.0,32790.0,32469.32
0193T0.KS,KRX,SK Hynix,2x,KRW,KR70193T0008,KODEX SK하이닉스단일종목레버리지,2026-06-24,34370.0,36260.0,29900.0,33210.0,213031524,7131522103424.0,33331.76,-,1.0,34370.0,36260.0,29900.0,33210.0,33331.76
0193T0.KS,KRX,SK Hynix,2x,KRW,KR70193T0008,KODEX SK하이닉스단일종목레버리지,2026-06-25,40260.0,43980.0,37530.0,41785.0,165926590,6751461755301.0,41909.74,-,1.0,40260.0,43980.0,37530.0,41785.0,41909.74
0193T0.KS,KRX,SK Hynix,2x,KRW,KR70193T0008,KODEX SK하이닉스단일종목레버리지,2026-06-26,39950.0,40860.0,32570.0,34545.0,174889126,6296054984329.0,34941.91,-,1.0,39950.0,40860.0,32570.0,34545.0,34941.91
0193T0.KS,KRX,SK Hynix,2x,KRW,KR70193T0008,KODEX SK하이닉스단일종목레버리지,2026-06-29,34105.0,35180.0,30700.0,33660.0,144984196,4738255502543.0,33478.96,-,1.0,34105.0,35180.0,30700.0,33660.0,33478.96
0193T0.KS,KRX,SK Hynix,2x,KRW,KR70193T0008,KODEX SK하이닉스단일종목레버리지,2026-06-30,33405.0,36630.0,31375.0,34505.0,125584199,4306956071869.0,34312.91,-,1.0,33405.0,36630.0,31375.0,34505.0,34312.91
0193T0.KS,KRX,SK Hynix,2x,KRW,KR70193T0008,KODEX SK하이닉스단일종목레버리지,2026-07-01,34830.0,36165.0,30250.0,31875.0,124789471,4070009165724.0,31759.5,-,1.0,34830.0,36165.0,30250.0,31875.0,31759.5
0193T0.KS,KRX,SK Hynix,2x,KRW,KR70193T0008,KODEX SK하이닉스단일종목레버리지,2026-07-02,26595.0,29000.0,22035.0,22035.0,194637413,5142934754019.0,22253.03,-,1.0,26595.0,29000.0,22035.0,22035.0,22253.03
0193T0.KS,KRX,SK Hynix,2x,KRW,KR70193T0008,KODEX SK하이닉스단일종목레버리지,2026-07-03,22655.0,27880.0,19435.0,27400.0,267083350,6405061800994.0,27164.03,-,1.0,22655.0,27880.0,19435.0,27400.0,27164.03
0193W0.KS,KRX,Samsung Electronics,2x,KRW,KR70193W0003,KODEX 삼성전자단일종목레버리지,2026-05-27,24885.0,25960.0,22670.0,22830.0,80396576,1949485760678.0,22969.08,-,1.0,24885.0,25960.0,22670.0,22830.0,22969.08
0193W0.KS,KRX,Samsung Electronics,2x,KRW,KR70193W0003,KODEX 삼성전자단일종목레버리지,2026-05-28,22435.0,22730.0,19917.0,21700.0,68294620,1469540766831.0,21552.29,-,1.0,22435.0,22730.0,19917.0,21700.0,21552.29
0193W0.KS,KRX,Samsung Electronics,2x,KRW,KR70193W0003,KODEX 삼성전자단일종목레버리지,2026-05-29,23120.0,24515.0,22655.0,24315.0,65054847,1541357696443.0,24254.39,-,1.0,23120.0,24515.0,22655.0,24315.0,24254.39
0193W0.KS,KRX,Samsung Electronics,2x,KRW,KR70193W0003,KODEX 삼성전자단일종목레버리지,2026-06-01,24645.0,30110.0,24615.0,29350.0,84733280,2375334220332.0,29595.54,-,1.0,24645.0,30110.0,24615.0,29350.0,29595.54
0193W0.KS,KRX,Samsung Electronics,2x,KRW,KR70193W0003,KODEX 삼성전자단일종목레버리지,2026-06-02,31170.0,33000.0,28055.0,31325.0,112870987,3439195725577.0,30793.84,-,1.0,31170.0,33000.0,28055.0,31325.0,30793.84
0193W0.KS,KRX,Samsung Electronics,2x,KRW,KR70193W0003,KODEX 삼성전자단일종목레버리지,2026-06-04,29280.0,32015.0,29000.0,29465.0,66210439,2013923876449.0,29259.97,-,1.0,29280.0,32015.0,29000.0,29465.0,29259.97
0193W0.KS,KRX,Samsung Electronics,2x,KRW,KR70193W0003,KODEX 삼성전자단일종목레버리지,2026-06-05,26295.0,28000.0,25040.0,25565.0,79613229,2094403562059.0,25247.34,-,1.0,26295.0,28000.0,25040.0,25565.0,25247.34
0193W0.KS,KRX,Samsung Electronics,2x,KRW,KR70193W0003,KODEX 삼성전자단일종목레버리지,2026-06-08,20200.0,23520.0,20195.0,20270.0,84547164,1848839060269.0,20005.27,-,1.0,20200.0,23520.0,20195.0,20270.0,20005.27
0193W0.KS,KRX,Samsung Electronics,2x,KRW,KR70193W0003,KODEX 삼성전자단일종목레버리지,2026-06-09,22295.0,24135.0,20925.0,24115.0,71869987,1609506998893.0,23795.39,-,1.0,22295.0,24135.0,20925.0,24115.0,23795.39
0193W0.KS,KRX,Samsung Electronics,2x,KRW,KR70193W0003,KODEX 삼성전자단일종목레버리지,2026-06-10,22290.0,22900.0,20050.0,20975.0,64294119,1378953345819.0,21242.95,-,1.0,22290.0,22900.0,20050.0,20975.0,21242.95
0193W0.KS,KRX,Samsung Electronics,2x,KRW,KR70193W0003,KODEX 삼성전자단일종목레버리지,2026-06-11,19580.0,21535.0,18940.0,20435.0,67667876,1377020172863.0,20460.26,-,1.0,19580.0,21535.0,18940.0,20435.0,20460.26
0193W0.KS,KRX,Samsung Electronics,2x,KRW,KR70193W0003,KODEX 삼성전자단일종목레버리지,2026-06-12,24340.0,26000.0,23410.0,23730.0,96747984,2420331912140.0,23619.8,-,1.0,24340.0,26000.0,23410.0,23730.0,23619.8
0193W0.KS,KRX,Samsung Electronics,2x,KRW,KR70193W0003,KODEX 삼성전자단일종목레버리지,2026-06-15,26415.0,26415.0,25405.0,25685.0,48384480,1255738139425.0,25815.71,-,1.0,26415.0,26415.0,25405.0,25685.0,25815.71
0193W0.KS,KRX,Samsung Electronics,2x,KRW,KR70193W0003,KODEX 삼성전자단일종목레버리지,2026-06-16,26620.0,27025.0,25200.0,26660.0,76469053,2007604337041.0,26693.28,-,1.0,26620.0,27025.0,25200.0,26660.0,26693.28
0193W0.KS,KRX,Samsung Electronics,2x,KRW,KR70193W0003,KODEX 삼성전자단일종목레버리지,2026-06-17,25000.0,27480.0,25000.0,27390.0,73489682,1907424483833.0,27433.76,-,1.0,25000.0,27480.0,25000.0,27390.0,27433.76
0193W0.KS,KRX,Samsung Electronics,2x,KRW,KR70193W0003,KODEX 삼성전자단일종목레버리지,2026-06-18,27205.0,29965.0,27035.0,29965.0,95267282,2683677742099.0,29753.38,-,1.0,27205.0,29965.0,27035.0,29965.0,29753.38
0193W0.KS,KRX,Samsung Electronics,2x,KRW,KR70193W0003,KODEX 삼성전자단일종목레버리지,2026-06-19,31695.0,31815.0,27220.0,28435.0,120986089,3623501361082.0,28231.21,-,1.0,31695.0,31815.0,27220.0,28435.0,28231.21
0193W0.KS,KRX,Samsung Electronics,2x,KRW,KR70193W0003,KODEX 삼성전자단일종목레버리지,2026-06-22,26600.0,29910.0,26550.0,28265.0,87190729,2471329207880.0,28354.07,-,1.0,26600.0,29910.0,26550.0,28265.0,28354.07
0193W0.KS,KRX,Samsung Electronics,2x,KRW,KR70193W0003,KODEX 삼성전자단일종목레버리지,2026-06-23,27820.0,28260.0,21270.0,21310.0,99399388,2533098168670.0,21296.63,-,1.0,27820.0,28260.0,21270.0,21310.0,21296.63
0193W0.KS,KRX,Samsung Electronics,2x,KRW,KR70193W0003,KODEX 삼성전자단일종목레버리지,2026-06-24,21905.0,25550.0,21905.0,25285.0,148352356,3577730473083.0,25581.6,-,1.0,21905.0,25550.0,21905.0,25285.0,25581.6
0193W0.KS,KRX,Samsung Electronics,2x,KRW,KR70193W0003,KODEX 삼성전자단일종목레버리지,2026-06-25,28170.0,28880.0,27320.0,28280.0,101739356,2867887656083.0,28349.32,-,1.0,28170.0,28880.0,27320.0,28280.0,28349.32
0193W0.KS,KRX,Samsung Electronics,2x,KRW,KR70193W0003,KODEX 삼성전자단일종목레버리지,2026-06-26,27700.0,28000.0,22380.0,24970.0,100337726,2482207666062.0,25507.66,-,1.0,27700.0,28000.0,22380.0,24970.0,25507.66
0193W0.KS,KRX,Samsung Electronics,2x,KRW,KR70193W0003,KODEX 삼성전자단일종목레버리지,2026-06-29,24135.0,24530.0,21765.0,23055.0,76177079,1742073301003.0,22757.94,-,1.0,24135.0,24530.0,21765.0,23055.0,22757.94
0193W0.KS,KRX,Samsung Electronics,2x,KRW,KR70193W0003,KODEX 삼성전자단일종목레버리지,2026-06-30,23090.0,25645.0,22515.0,24445.0,89822532,2171000631116.0,24379.78,-,1.0,23090.0,25645.0,22515.0,24445.0,24379.78
0193W0.KS,KRX,Samsung Electronics,2x,KRW,KR70193W0003,KODEX 삼성전자단일종목레버리지,2026-07-01,24450.0,25145.0,21010.0,21605.0,64895027,1461209401275.0,21460.87,-,1.0,24450.0,25145.0,21010.0,21605.0,21460.87
0193W0.KS,KRX,Samsung Electronics,2x,KRW,KR70193W0003,KODEX 삼성전자단일종목레버리지,2026-07-02,18525.0,19895.0,17000.0,17600.0,92915932,1724320209933.0,17392.3,-,1.0,18525.0,19895.0,17000.0,17600.0,17392.3
0193W0.KS,KRX,Samsung Electronics,2x,KRW,KR70193W0003,KODEX 삼성전자단일종목레버리지,2026-07-03,18050.0,20770.0,17275.0,20375.0,103175757,1983044778747.0,20257.23,-,1.0,18050.0,20770.0,17275.0,20375.0,20257.23
0194M0.KS,KRX,Samsung Electronics,2x,KRW,KR70194M0004,ACE 삼성전자단일종목레버리지,2026-05-27,22810.0,24065.0,21000.0,21055.0,2639385,59324755334.0,21292.36,-,1.0,22810.0,24065.0,21000.0,21055.0,21292.36
0194M0.KS,KRX,Samsung Electronics,2x,KRW,KR70194M0004,ACE 삼성전자단일종목레버리지,2026-05-28,20875.0,21050.0,18390.0,20050.0,2824758,56582772221.0,19884.1,-,1.0,20875.0,21050.0,18390.0,20050.0,19884.1
0194M0.KS,KRX,Samsung Electronics,2x,KRW,KR70194M0004,ACE 삼성전자단일종목레버리지,2026-05-29,21380.0,22670.0,20995.0,22535.0,1286621,28274745699.0,22502.24,-,1.0,21380.0,22670.0,20995.0,22535.0,22502.24
0194M0.KS,KRX,Samsung Electronics,2x,KRW,KR70194M0004,ACE 삼성전자단일종목레버리지,2026-06-01,23000.0,27770.0,22935.0,27065.0,2369749,61083715376.0,27585.15,-,1.0,23000.0,27770.0,22935.0,27065.0,27585.15
0194M0.KS,KRX,Samsung Electronics,2x,KRW,KR70194M0004,ACE 삼성전자단일종목레버리지,2026-06-02,28645.0,30370.0,26255.0,28995.0,3329461,94074897296.0,28497.56,-,1.0,28645.0,30370.0,26255.0,28995.0,28497.56
