code,date
377460,20250320
388800,20250924
439730,20251022
352770,20251209
117670,20250820
347860,20241007
268600,20260105
013720,20250425
021880,20260612
269620,20260123
440790,20250819
062970,20260616
072520,20250530
175140,20250804
452670,20260403
200780,20240227
115960,20241129
050090,20260423
418250,20251215
435620,20251222
036180,20251027
457630,20260529
032980,20250613
065690,20260601
023460,20250730
096610,20260317
268600,20251203
057880,20241025
204630,20250814
096610,20250225
427950,20251126
465320,20250918
442770,20260622
268600,20250731
226440,20251001
299910,20241015
323230,20260115
019590,20240731
321370,20260423
196490,20250924
446190,20260211
458320,20251024
188040,20250630
066790,20251118
041590,20250516
065560,20240717
080720,20260205
092600,20251017
121800,20260225
284620,20250526
117670,20240514
182400,20240422
043090,20250514
049180,20251208
294090,20250910
096690,20240429
073540,20241226
348080,20250714
224060,20251010
200470,20260521
348080,20250226
032685,20250919
418250,20250219
418210,20250903
060240,20250516
241820,20260116
406760,20250704
214310,20251202
068940,20250804
430460,20250218
435620,20251020
136510,20250110
244460,20241205
033340,20240625
008290,20260324
217480,20250103
138580,20260130
052770,20250520
073640,20240415
268600,20260203
109960,20260317
038880,20260522
214310,20240523
246250,20250710
427950,20251113
072520,20250807
002680,20250213
038340,20240430
078940,20260512
226440,20251027
405000,20250319
068790,20251015
386580,20241101
446840,20250210
071850,20260330
115960,20260213
054180,20241216
182400,20250414
348080,20250918
023460,20260320
009620,20260624
066430,20240408
446190,20250226
092600,20250717
106080,20260323
217480,20250526
064090,20260304
295310,20260113
196300,20260113
438580,20260114
222160,20251010
038880,20260515
294140,20240105
465320,20260420
182400,20250609
050090,20260506
378800,20241010
308080,20260512
072520,20250428
405000,20250721
082660,20241024
175140,20250828
422040,20250721
117670,20250512
066410,20240130
377400,20250915
287410,20250716
388800,20240716
427950,20241125
430460,20250530
044060,20250327
023790,20250109
053290,20250425
065650,20250822
446840,20240206
426550,20260102
078130,20240822
189860,20250402
388800,20250416
068240,20260326
221840,20250905
436610,20250131
446190,20250918
438580,20260413
066900,20260320
457630,20251010
436530,20241218
175140,20250729
083640,20260428
436610,20260319
121850,20251112
175140,20260127
065570,20250520
138580,20250620
245620,20250218
400840,20260122
096040,20250319
377400,20240109
246250,20260617
436610,20260507
426550,20251223
033790,20240514
001840,20251210
071460,20240923
196490,20240716
052670,20240603
096610,20250102
427950,20260312
002230,20260105
096610,20240717
436610,20241210
196490,20250416
356680,20260423
013720,20250422
043220,20260106
174880,20250625
101670,20251110
214310,20240708
372290,20241218
073640,20250116
068940,20250828
377400,20250122
348080,20250711
068790,20250812
148140,20250418
096040,20250721
021045,20250704
139050,20260630
331380,20251125
268600,20260529
208860,20240730
071850,20251107
246250,20260616
036180,20260413
115960,20250819
182400,20241028
214310,20240125
368970,20260513
393360,20250404
438580,20250825
101400,20260416
376190,20250822
032685,20250429
205500,20241226
023460,20251021
062860,20250611
024810,20240912
068940,20250729
294090,20240626
139050,20250813
106520,20250204
219130,20260526
057880,20240828
245620,20250530
068940,20260127
412930,20250324
418250,20241126
127120,20250703
424140,20250812
226360,20240213
060260,20240730
419270,20251128
287410,20241025
181340,20241108
180400,20260123
148140,20260220
226340,20250212
136510,20240924
269620,20260403
044060,20240628
091970,20260518
430460,20250428
106520,20260519
136510,20240710
405000,20260128
058450,20250519
127120,20240312
078130,20240618
002230,20260203
446750,20250930
418170,20260129
222420,20260210
214310,20251023
111870,20251117
377400,20250217
111870,20241016
036690,20251219
111870,20240510
161570,20250929
299910,20240923
386580,20250725
294140,20240228
080720,20250811
430230,20240923
400840,20241115
024810,20260225
290520,20250605
455910,20260224
041590,20260513
226440,20260413
433530,20260313
079970,20250818
065170,20250530
388800,20240105
014200,20250611
106520,20250917
160600,20240318
217620,20240325
049180,20260423
106520,20251114
417970,20251120
377460,20260305
473370,20260623
245620,20250807
088800,20251110
002680,20240509
396270,20251229
060240,20260513
073190,20260611
263540,20240419
051780,20241230
053290,20250422
139050,20251127
215790,20260414
439730,20260521
412930,20260522
436530,20251212
468510,20250709
124500,20240426
044060,20240902
019590,20251217
068790,20251020
149980,20250917
448830,20250804
151910,20251224
406760,20251013
438220,20240624
149980,20251114
448740,20260107
139670,20240307
066430,20250311
299660,20250602
268600,20251010
245620,20250428
086520,20240409
080720,20250910
418210,20260227
290520,20260224
067310,20260522
180400,20250418
043220,20250613
078940,20241128
078940,20240404
372290,20251212
138580,20250319
269620,20250808
222810,20250521
119610,20250424
078940,20250402
307180,20260511
448900,20260323
044060,20240620
290380,20240830
418250,20241114
468510,20241112
101670,20250304
033200,20240731
101390,20250514
065170,20250807
123840,20240920
139050,20250616
421800,20250224
053620,20240919
121800,20241030
412540,20250410
138580,20250721
214310,20250228
436610,20250610
456440,20251217
006580,20250924
180400,20260220
031860,20240612
040350,20260109
438220,20240329
230980,20250909
056090,20240328
123840,20250114
065170,20250428
424140,20251110
227610,20260519
049180,20260506
106080,20260313
347860,20241021
352770,20250630
019590,20260604
393360,20241202
330860,20260609
313760,20240502
151910,20240104
427950,20250822
044180,20241108
033200,20240611
439410,20250909
950170,20240409
217480,20241211
121800,20260514
214870,20241108
060900,20260420
049470,20240718
418250,20251024
449020,20251216
019590,20260226
181340,20251218
078860,20260623
052670,20251002
426550,20250122
071850,20260422
442130,20251028
388790,20260331
078940,20240829
160600,20240524
032685,20251216
304360,20241014
073540,20250214
263540,20251119
440790,20250924
457940,20260303
222810,20260106
174880,20250116
021045,20251013
036690,20250626
217480,20260527
030350,20251124
196170,20240229
033340,20240327
038340,20250418
418170,20250103
226360,20250123
448830,20250729
456440,20260604
313760,20260130
033200,20250207
164060,20250224
016790,20240605
016790,20250123
455310,20250609
121800,20250305
164060,20250328
448830,20260127
180400,20260403
222810,20240514
053290,20250724
217620,20250915
088800,20250304
446840,20250616
412930,20250722
435870,20240422
019590,20260618
456440,20260226
082660,20241204
036690,20250203
225430,20260429
269620,20251219
477530,20250908
046070,20250609
187790,20250115
433530,20260119
096610,20240730
204630,20240524
138580,20260128
426550,20250217
304840,20251104
181340,20250106
418170,20250526
246250,20251014
900280,20240523
073540,20241227
372290,20240308
054630,20260306
038340,20260220
046070,20260512
448370,20260112
396270,20251121
150840,20241105
030350,20260210
006580,20240716
388800,20250807
035620,20260422
214310,20240111
092190,20260630
006580,20250416
950170,20240221
244460,20251124
031860,20250624
151910,20260106
208860,20250121
041590,20250514
136510,20240129
263540,20240126
093640,20250509
219750,20241010
117670,20250310
430220,20251224
435870,20250414
115180,20260120
477530,20250909
271830,20260618
294090,20260416
377400,20241212
439250,20250725
468510,20260303
221800,20260317
141080,20241025
101930,20240131
299910,20250206
445360,20250801
456440,20260618
446750,20250925
072520,20260417
073640,20250415
011080,20250513
072520,20240418
032860,20240321
313760,20250620
060240,20250514
053590,20250224
196490,20250807
053590,20250328
066790,20251125
044180,20250304
397880,20240528
174900,20260213
111870,20250611
215090,20240523
465320,20260108
073540,20240411
119860,20250425
073540,20240906
101390,20241205
214260,20240717
080720,20250429
456490,20260204
160600,20240522
269620,20250902
244460,20260210
442770,20250625
180400,20250808
109960,20250724
052020,20250311
386580,20250529
430460,20250728
175250,20250912
060230,20240830
222160,20240422
427950,20241223
445360,20251128
024810,20241030
047820,20241010
290720,20250903
458320,20260224
088800,20250106
290380,20240624
136510,20260402
221840,20260116
224060,20250609
072520,20240726
071460,20241107
226440,20240122
124500,20250211
257370,20240820
279600,20241112
418250,20250407
234920,20260428
030350,20251126
177350,20241015
038060,20260511
217480,20250708
066430,20241104
950160,20240129
073640,20250408
225590,20260514
106520,20240306
244460,20260526
442770,20250522
089530,20240709
276730,20240821
455250,20240813
457630,20240422
263540,20250226
080000,20250418
391060,20240617
062970,20250321
082210,20250617
204630,20240522
391060,20240731
448900,20260313
024810,20260514
033200,20251217
106520,20260326
457940,20260212
115960,20250924
051780,20240826
174880,20240202
205500,20241227
393970,20260407
269620,20251205
096690,20260430
031860,20250916
066410,20240325
222160,20250609
435380,20260608
436610,20250317
436610,20250527
062970,20250624
203690,20250625
377400,20240403
174900,20250819
099520,20260518
091440,20250806
032685,20250516
030350,20251113
258830,20250502
080000,20260220
149980,20260326
244460,20251126
245620,20250728
044180,20250106
377460,20240315
230980,20250812
307180,20260401
151910,20250613
430700,20250930
436530,20240621
263540,20240503
435380,20260105
095270,20260429
377460,20240604
024810,20250305
377460,20240926
226440,20240718
078940,20240814
299910,20241107
219750,20241113
405640,20240613
388800,20240219
439410,20250812
021045,20250930
304360,20240905
214310,20260622
062860,20250704
054180,20250806
089530,20240702
121850,20260415
380320,20251104
372290,20240621
183490,20260518
438580,20250926
413630,20240401
430460,20240726
035290,20260518
151910,20240313
446750,20251230
192410,20240703
419270,20260518
419270,20240809
033200,20260604
477530,20251015
419540,20260522
073640,20241217
065170,20250728
244460,20251113
468510,20260212
430220,20260106
313760,20250319
386580,20240806
136510,20240530
377400,20260223
119860,20250422
222160,20241028
376190,20260508
426550,20260205
033200,20260226
030350,20260312
161570,20251215
263540,20250711
263540,20241011
417860,20251014
245620,20260417
046070,20241128
245620,20240418
046070,20240404
047820,20241113
313760,20250721
298060,20250418
425290,20250404
175140,20250602
046070,20250402
121800,20250403
071460,20260309
031860,20240801
051780,20250110
426550,20241212
115960,20240716
465320,20251001
244460,20241125
376190,20251117
062970,20250916
050090,20251217
014200,20250704
073640,20260112
438220,20240103
033200,20240311
121800,20250109
115960,20250416
418250,20260625
430700,20250806
058450,20250430
062970,20251118
377400,20250120
214310,20240307
450050,20260615
258830,20260122
091440,20250326
027040,20250318
066790,20241213
210120,20260629
227100,20240617
418170,20241211
161570,20250219
294140,20260417
268600,20240422
294140,20240418
033200,20260618
421800,20260311
080720,20251216
174880,20250415
298060,20260220
180400,20250902
476470,20241226
245620,20240726
031860,20240715
181340,20240823
036180,20250124
065170,20260417
244460,20260312
049630,20260410
009730,20260511
080720,20260416
203690,20240415
096610,20250121
053290,20250805
309710,20260623
002680,20240822
031860,20250331
299660,20250604
477530,20250812
067390,20241002
123750,20241206
068940,20250602
377400,20240423
436530,20260126
297090,20260526
053950,20240703
063080,20250626
430230,20241220
066410,20250915
208340,20260528
465320,20251027
340360,20260515
054180,20250326
448740,20260112
071460,20240712
021040,20240903
124500,20250225
096610,20251112
424140,20241218
044060,20240507
046070,20240829
239340,20250421
215090,20250228
053590,20240216
397880,20260619
052020,20250827
454640,20260309
023790,20250107
372290,20260126
290720,20260227
032980,20260115
091440,20250402
269620,20240130
380320,20240830
299910,20260309
019590,20240912
446750,20251111
052020,20241104
050090,20260604
331380,20250801
234920,20251223
268600,20250609
950170,20240117
086520,20240424
066410,20240109
263050,20260414
430230,20260309
056730,20260515
405640,20251201
457390,20250710
377460,20240816
386580,20240520
312610,20260430
180400,20251205
131760,20260507
421800,20250707
031860,20260320
449020,20260513
049080,20260403
204630,20250404
189860,20260317
435380,20260529
347860,20250210
049630,20260422
036690,20260428
050090,20260226
492220,20250521
226440,20250124
036690,20240827
057880,20240314
214870,20260227
257370,20240626
258830,20241115
439250,20260420
006580,20250807
161570,20240528
089030,20240613
032685,20260513
445970,20260625
054630,20250424
377460,20241025
052770,20260430
066910,20260526
119860,20250724
415580,20250411
109960,20251112
046120,20260518
426550,20240820
088800,20240823
054180,20250402
019660,20240502
430700,20250326
418250,20250605
065690,20250502
435620,20250423
386580,20260202
412930,20250619
083660,20240122
115960,20241204
