구분,시장구분,회사명,종목코드,상장일,상장주식수(천주)
주권,코스닥,글로본,019660,1992-06-04,13944
주권,코스닥,세명전기,017510,1991-12-26,15246
주권,코스닥,에이티넘인베스트,021080,1991-07-12,48000
주권,코스닥,대동기어,008830,1991-05-17,8988
주권,코스닥,피에스텍,002230,1991-01-04,18421
주권,코스닥,이렘,009730,1990-07-27,7976
주권,코스닥,카스,016920,1990-01-04,26494
주권,코스닥,하이록코리아,013030,1989-12-15,11768
주권,코스닥,SBI인베스트먼트,019550,1989-09-06,81033
주권,코스닥,플루토스,019570,1989-03-14,47725
주권,코스닥,모헨즈,006920,1989-01-05,10920
외국주권,코스닥,윙입푸드,900340,2018-11-30,12583
외국주권,코스닥,컬러레이,900310,2017-08-10,12808
외국주권,코스닥,오가닉티코스메틱,900300,2016-11-04,7780
외국주권,코스닥,GRT,900290,2016-10-25,81800
외국주권,코스닥,헝셩그룹,900270,2016-08-18,25561
외국주권,코스닥,로스웰,900260,2016-06-30,46030
외국주권,코스닥,크리스탈신소재,900250,2016-01-28,35815
외국주권,코스닥,딥커머스,900110,2010-04-23,12292
외국주권,코스닥,파이온엑스,900100,2010-04-21,5276
외국주권,코스닥,씨엑스아이,900120,2010-03-31,11170
외국주권,코스닥,글로벌에스엠,900070,2009-12-23,26872
주식예탁증권(DR),코스닥,테라뷰,950250,2025-12-09,35518
주식예탁증권(DR),코스닥,네오이뮨텍,950220,2021-03-16,34212
주식예탁증권(DR),코스닥,고스트스튜디오,950190,2020-08-18,13017
주식예탁증권(DR),코스닥,소마젠,950200,2020-07-13,19236
주식예탁증권(DR),코스닥,JTC,950170,2018-04-06,51746
주식예탁증권(DR),코스닥,코오롱티슈진,950160,2017-11-06,84970
주식예탁증권(DR),코스닥,잉글우드랩,950140,2016-10-14,19868
주식예탁증권(DR),코스닥,엑세스바이오,950130,2013-05-30,35174
