code,listed,traded_days,amt_sum,amt_avg,no_trade_pct,years,group,mktcap,name,spac,decile,nxt_yr,krx_yr
353810,606,606,813136019000.0,1341808612.2112212,0.0,2.5041322314049586,ST,206100361600.0,이지바이오,N,D6,0.0,324717684155.11554
041830,606,606,812808650500.0,1341268400.1650164,0.0,2.5041322314049586,ST,707746305000.0,인바디,N,D6,143144103832.25806,324586952839.934
071280,596,596,799150705500.0,1340856888.422819,0.0,2.462809917355372,ST,105699526730.0,로체시스템즈,N,D6,0.0,319132789985.14856
075130,606,606,808599759000.0,1334323034.6534653,0.0,2.5041322314049586,ST,30906487440.0,플랜티넷,N,D6,0.0,322906174386.1386
104200,606,606,802682035500.0,1324557814.3564355,0.0,2.5041322314049586,ST,42777481750.0,NHN벅스,N,D6,0.0,320542991074.25745
307870,606,606,798827298500.0,1318196862.2112212,0.0,2.5041322314049586,ST,71178715030.0,비투엔,N,D6,0.0,319003640655.11554
087600,606,606,797704227500.0,1316343609.7359736,0.0,2.5041322314049586,ST,33482887800.0,픽셀플러스,N,D6,0.0,318555153556.10565
200230,553,553,724355175500.0,1309864693.490054,0.0,2.2851239669421486,ST,15270273655.0,텔콘RF제약,N,D6,0.0,289263947971.9472
053260,606,606,792111609500.0,1307114867.1617162,0.0,2.5041322314049586,ST,91915200000.0,금강철강,N,D6,0.0,316321797853.1353
060230,530,530,688952351000.0,1299910096.2264152,0.0,2.190082644628099,ST,12386107800.0,제이케이시냅스,N,D6,0.0,275126186372.9373
065370,596,596,774688446500.0,1299812829.6979866,0.0,2.462809917355372,ST,22779498090.0,위세아이텍,N,D6,0.0,309364033090.7591
217330,596,596,772644299500.0,1296383052.852349,0.0,2.462809917355372,ST,72048538905.0,싸이토젠,N,D6,0.0,308547723562.7063
192410,372,372,481118720000.0,1293329892.4731183,0.0,1.537190082644628,ST,80217120165.0,오늘이엔엠,N,D6,0.0,192129917887.7888
215380,596,596,763128451500.0,1280416864.932886,0.0,2.462809917355372,ST,43925193360.0,우정바이오,N,D6,0.0,304747665450.49506
046940,606,606,775680302000.0,1280000498.349835,0.0,2.5041322314049586,ST,65609890500.0,우원개발,N,D6,0.0,309760120600.6601
065680,596,596,761798797000.0,1278185901.0067115,0.0,2.462809917355372,ST,274904012250.0,우주일렉트로,N,D6,60574222180.645164,304216681310.231
215790,572,572,730668949000.0,1277393267.4825175,0.0,2.363636363636364,ST,37825876911.0,이노인스트루먼트,N,D6,0.0,291785289864.68646
023410,606,606,774035977000.0,1277287090.759076,0.0,2.5041322314049586,ST,287982964675.0,유진기업,N,D6,0.0,309103475963.6964
026150,606,606,773616481000.0,1276594853.1353135,0.0,2.5041322314049586,ST,72992736960.0,특수건설,N,D6,0.0,308935954458.7459
096630,590,590,751618852000.0,1273930257.6271186,0.0,2.43801652892562,ST,28815526245.0,에스코넥,N,D6,0.0,300151422745.8746
044990,413,413,526123898000.0,1273907743.3414044,0.0,1.706611570247934,ST,88997221500.0,에이치엔에스하이텍,N,D6,0.0,210102282699.66998
036000,596,596,757231609500.0,1270522834.7315435,0.0,2.462809917355372,ST,62538062055.0,예림당,N,D6,0.0,302392820955.44556
302430,606,606,761834402000.0,1257152478.547855,0.0,2.5041322314049586,ST,62047542480.0,이노메트리,N,D6,0.0,304230899808.5809
071200,541,541,676213898500.0,1249933268.9463956,0.0,2.2355371900826446,ST,216152617880.0,인피니트헬스케어,N,D6,0.0,270039213592.40924
041960,606,606,755503769500.0,1246705890.2640264,0.0,2.5041322314049586,ST,554148712500.0,코미팜,N,D6,0.0,301702825443.8944
084850,606,606,754980100000.0,1245841749.1749177,0.0,2.5041322314049586,ST,202558600620.0,아이티엠반도체,N,D6,544805214303.2258,301493703300.3301
302550,606,606,754620352500.0,1245248106.4356437,0.0,2.5041322314049586,ST,83603840750.0,리메드,N,D6,0.0,301350041757.4258
216080,605,605,752122150000.0,1243177107.4380164,0.0,2.5,ST,169283429460.0,제테마,N,D6,0.0,300352409735.97363
058110,606,606,751451532000.0,1240019029.7029705,0.0,2.5041322314049586,ST,30865169190.0,멕아이씨에스,N,D6,0.0,300084605188.11884
068050,606,606,748027799000.0,1234369305.280528,0.0,2.5041322314049586,ST,33177503048.0,팬엔터테인먼트,N,D6,0.0,298717371877.8878
044480,570,570,702212625500.0,1231951974.5614035,0.0,2.355371900826446,ST,33450421496.0,빌리언스,N,D6,0.0,280421543516.50165
276730,517,517,632470027000.0,1223346280.4642167,0.0,2.136363636363636,ST,44140577880.0,한울앤제주,N,D6,0.0,252570538834.98352
104480,605,605,739975187000.0,1223099482.644628,0.0,2.5,ST,141251504436.0,티케이케미칼,N,D6,0.0,295501642333.3334
086820,605,605,739498711500.0,1222311919.8347108,0.0,2.5,ST,145693357700.0,바이오솔루션,N,D6,42041407845.16129,295311366638.6139
138070,606,606,737600763000.0,1217162975.2475247,0.0,2.5041322314049586,ST,24521988804.0,신진에스엠,N,D6,0.0,294553440009.901
263600,606,606,735992222500.0,1214508617.9867988,0.0,2.5041322314049586,ST,51454901300.0,덕우전자,N,D6,0.0,293911085552.8053
091440,268,268,324882273000.0,1212247287.313433,0.0,1.1074380165289257,ST,84457719940.0,한울소재과학,N,D7,0.0,129738465455.44556
195500,606,606,734129881500.0,1211435448.019802,0.0,2.5041322314049586,ST,26267832000.0,마니커에프앤지,N,D7,0.0,293167378420.7921
432980,365,365,439478135500.0,1204049686.30137,0.0,1.508264462809917,ST,24056877600.0,엠에프씨,N,D7,0.0,175501169622.1122
088280,606,606,728662151000.0,1202412790.4290428,0.0,2.5041322314049586,ST,49410028950.0,쏘닉스,N,D7,0.0,290983895283.82837
035080,606,606,728536740500.0,1202205842.409241,0.0,2.5041322314049586,ST,107111131080.0,그래디언트,N,D7,17924668335.48387,290933813863.0363
046390,590,590,709153923500.0,1201955802.542373,0.0,2.43801652892562,ST,33761233215.0,삼화네트웍스,N,D7,0.0,283193481001.6502
043100,514,514,616385957000.0,1199194468.8715954,0.0,2.12396694214876,ST,10457241600.0,알파AI,N,D7,0.0,246147527382.8383
123570,606,606,725714211000.0,1197548202.970297,0.0,2.5041322314049586,ST,38069817302.0,이엠넷,N,D7,0.0,289806665118.8119
036710,532,532,633807040500.0,1191366617.481203,0.0,2.1983471074380163,ST,188595081780.0,심텍홀딩스,N,D7,0.0,253104461717.8218
036630,548,548,651135026000.0,1188202602.189781,0.0,2.2644628099173554,ST,91600000000.0,세종텔레콤,N,D7,0.0,260024218303.63037
052900,606,606,718224992000.0,1185189755.7755775,0.0,2.5041322314049586,ST,101278546890.0,KX하이텍,N,D7,0.0,286815920897.68976
290740,595,595,703424233000.0,1182225601.6806722,0.0,2.458677685950413,ST,82533090200.0,액트로,N,D7,0.0,280905386775.5776
334970,605,605,714676139000.0,1181282874.380165,0.0,2.5,ST,141665304614.0,프레스티지바이오로직스,N,D7,7697895096.774194,285398722174.9175
074430,594,594,701627654500.0,1181191337.5420876,0.0,2.4545454545454546,ST,88792939284.0,아미노로직스,N,D7,0.0,280187941235.97363
263810,606,606,714729481500.0,1179421586.6336634,0.0,2.5041322314049586,ST,38697324750.0,상신전자,N,D7,0.0,285420023965.34656
276040,549,549,643389981000.0,1171930748.63388,0.0,2.268595041322314,ST,7073119545.0,스코넥,N,D7,0.0,256931312544.55447
246710,590,590,690317564500.0,1170029770.338983,0.0,2.43801652892562,ST,101763716040.0,티앤알바이오팹,N,D7,0.0,275671370641.9142
035200,606,606,708357723500.0,1168907134.4884489,0.0,2.5041322314049586,ST,29143117050.0,프럼파스트,N,D7,0.0,282875526546.20465
234300,606,606,708198682500.0,1168644690.5940597,0.0,2.5041322314049586,ST,77270095200.0,에스트래픽,N,D7,0.0,282812015123.7624
151860,606,606,704890039000.0,1163184882.8382838,0.0,2.5041322314049586,ST,257056210800.0,KG에코솔루션,N,D7,0.0,281490741646.8647
417860,454,454,523742435500.0,1153617699.339207,0.0,1.87603305785124,ST,31912822680.0,오브젠,N,D7,0.0,209151269622.1122
198440,599,599,686362359000.0,1145847010.0166943,0.0,2.475206611570248,ST,116806444632.0,강동씨앤엘,N,D7,0.0,274091899138.61386
342870,195,195,222393387500.0,1140478910.2564104,0.0,0.8057851239669421,ST,22536564595.0,오아,N,D7,0.0,88810560684.81848
038530,587,587,669303742000.0,1140210804.088586,0.0,2.425619834710744,ST,19833438733.0,케이바이오랩스,N,D7,0.0,267279712151.8152
208710,582,582,659604299500.0,1133340720.790378,0.0,2.4049586776859506,ST,25833058720.0,포톤,N,D7,0.0,263406337424.0924
263700,606,606,684053776500.0,1128801611.386139,0.0,2.5041322314049586,ST,41837601000.0,케어랩스,N,D7,0.0,273169989955.44556
290660,581,581,653583388500.0,1124928379.5180724,0.0,2.400826446280992,ST,57060066816.0,다이나믹솔루션,N,D7,0.0,261001947222.77228
187870,605,605,678324418000.0,1121197385.123967,0.0,2.5,ST,189889127400.0,디바이스,N,D7,0.0,270882028310.23105
014190,606,606,677577638500.0,1118114915.0165017,0.0,2.5041322314049586,ST,42474085200.0,원익큐브,N,D7,0.0,270583809433.9934
035810,606,606,675636541000.0,1114911783.8283827,0.0,2.5041322314049586,ST,283871214000.0,이지홀딩스,N,D7,0.0,269808651686.46866
041460,606,606,674391997500.0,1112858081.6831684,0.0,2.5041322314049586,ST,66405000000.0,한국전자인증,N,D7,0.0,269311655767.32675
318000,606,606,671891540500.0,1108731915.0165017,0.0,2.5041322314049586,ST,26919886840.0,KBG,N,D7,0.0,268313123433.9934
109820,579,579,641149900000.0,1107340069.0846286,0.0,2.3925619834710745,ST,28857000600.0,진매트릭스,N,D7,0.0,256036758745.8746
217270,606,606,670854885500.0,1107021263.2013202,0.0,2.5041322314049586,ST,108193013545.0,넵튠,N,D7,55187797109.67742,267899145694.71948
217190,605,605,669637542500.0,1106838913.2231405,0.0,2.5,ST,72214147890.0,제너셈,N,D7,0.0,267413012021.45215
067390,365,365,403953310500.0,1106721398.630137,0.0,1.508264462809917,ST,210999947079.0,아스트,N,D7,0.0,161314688351.48517
051160,606,606,669692362500.0,1105102908.4158416,0.0,2.5041322314049586,ST,114356037700.0,지어소프트,N,D7,0.0,267434903836.63367
291650,606,606,668213153500.0,1102661969.4719472,0.0,2.5041322314049586,ST,67692519378.0,압타머사이언스,N,D7,0.0,266844196612.21124
263860,606,606,666574009500.0,1099957111.386139,0.0,2.5041322314049586,ST,114766144000.0,지니언스,N,D7,198074676019.35486,266189620955.44556
100120,606,606,664443428000.0,1096441300.330033,0.0,2.5041322314049586,ST,213071011250.0,뷰웍스,N,D7,0.0,265338794679.868
026040,606,606,664182438000.0,1096010623.7623763,0.0,2.5041322314049586,ST,30598026660.0,제이에스티나,N,D7,0.0,265234570950.49506
134580,606,606,661275520500.0,1091213730.1980195,0.0,2.5041322314049586,ST,52399680387.0,탑코미디어,N,D7,0.0,264073722707.9208
064850,595,595,649099822500.0,1090924071.4285717,0.0,2.458677685950413,ST,280694167200.0,에프앤가이드,N,D7,0.0,259211480272.27725
115310,567,567,618277828000.0,1090437086.419753,0.0,2.34297520661157,ST,117817382700.0,인포바인,N,D7,0.0,246903027023.10233
037350,606,606,658653377000.0,1086886760.7260723,0.0,2.5041322314049586,ST,130806000000.0,성도이엔지,N,D7,0.0,263026596095.7096
217820,606,606,657295557500.0,1084646134.4884489,0.0,2.5041322314049586,ST,89499298274.0,원익피앤이,N,D7,0.0,262484364546.20462
284620,272,272,293173814000.0,1077844904.4117646,0.0,1.1239669421487604,ST,35965517911.0,카이노스메드,N,D7,0.0,117076011531.35313
187220,606,606,651593843000.0,1075237364.6864686,0.0,2.5041322314049586,ST,28351335180.0,디티앤씨,N,D7,0.0,260207442254.12543
066590,606,606,650670158000.0,1073713132.0132014,0.0,2.5041322314049586,ST,92440269430.0,스모트로닉,N,D7,0.0,259838577947.19473
215360,606,606,649911047000.0,1072460473.5973598,0.0,2.5041322314049586,ST,59359059500.0,우리산업,N,D7,0.0,259535434610.56107
258790,548,548,586959846000.0,1071094609.4890512,0.0,2.2644628099173554,ST,21467509520.0,소프트캠프,N,D7,0.0,234396506158.41586
057680,591,591,629821034000.0,1065687028.7648054,0.0,2.4421487603305785,ST,31664782545.0,티사이언티픽,N,D7,0.0,251512690145.21454
086890,606,606,641776568000.0,1059037240.9240924,0.0,2.5041322314049586,ST,141489048740.0,이수앱지스,N,D7,0.0,256287012303.63037
438700,596,596,629871539000.0,1056831441.2751678,0.0,2.462809917355372,ST,20283699800.0,버넥트,N,D7,0.0,251532858808.58087
045340,596,596,626562074500.0,1051278648.4899328,0.0,2.462809917355372,ST,58109091600.0,토탈소프트,N,D7,0.0,250211257473.59738
419540,590,590,620096141500.0,1051010409.322034,0.0,2.43801652892562,ST,18828079480.0,비스토스,N,D7,0.0,247629152216.17163
264450,605,605,632802624000.0,1045954750.4132231,0.0,2.5,ST,143721831400.0,유비쿼스,N,D7,0.0,252703358099.00992
109080,606,606,633360114500.0,1045148703.7953796,0.0,2.5041322314049586,ST,48920480000.0,옵티시스,N,D7,0.0,252925986318.48187
322780,589,589,613933085000.0,1042331213.9219016,0.0,2.4338842975206614,ST,15005915760.0,코퍼스코리아,N,D7,0.0,245167997640.26404
027710,606,606,629110202500.0,1038135647.689769,0.0,2.5041322314049586,ST,116207513800.0,팜스토리,N,D7,0.0,251228826740.9241
377450,606,606,627296220000.0,1035142277.2277228,0.0,2.5041322314049586,ST,176419400000.0,리파인,N,D7,84150382870.96774,250504431089.10892
106080,520,520,537403614000.0,1033468488.4615384,0.0,2.1487603305785123,ST,9506998050.0,케이이엠텍,N,D7,0.0,214606723742.57428
149950,606,606,624256610000.0,1030126419.1419142,0.0,2.5041322314049586,ST,134216843460.0,아바텍,N,D7,0.0,249290593432.34326
021880,587,587,604517989500.0,1029843252.9812608,0.0,2.425619834710744,ST,30236277000.0,메이슨캐피탈,N,D7,0.0,241408174024.7525
004650,606,606,623720383500.0,1029241556.930693,0.0,2.5041322314049586,ST,86118592450.0,창해에탄올,N,D7,0.0,249076456777.22772
129890,606,606,623334478000.0,1028604749.1749176,0.0,2.5041322314049586,ST,41173224208.0,앱코,N,D7,0.0,248922349300.33005
223310,550,550,564942847000.0,1027168812.7272727,0.0,2.272727272727273,ST,22900424800.0,사토시홀딩스,N,D7,0.0,225604239231.0231
126640,594,594,609531134500.0,1026146691.0774412,0.0,2.4545454545454546,ST,140574199100.0,화신정공,N,D7,0.0,243410123018.15182
101930,513,513,522871346000.0,1019242389.8635478,0.0,2.1198347107438016,ST,322147430550.0,인화정공,N,D7,84965818264.51613,208803408798.67987
092300,606,606,617320572000.0,1018680811.8811882,0.0,2.5041322314049586,ST,50374677500.0,현우산업,N,D7,0.0,246520756475.24753
052600,606,606,616615880000.0,1017517953.7953796,0.0,2.5041322314049586,ST,34806737000.0,한네트,N,D7,0.0,246239344818.48187
065950,606,606,613606979500.0,1012552771.4521452,0.0,2.5041322314049586,ST,28824159342.0,웰크론,N,D7,0.0,245037770691.41916
043220,301,301,303401002500.0,1007976752.4916945,0.0,1.243801652892562,ST,28191099330.0,티에스넥스젠,N,D7,0.0,121160136311.8812
147760,585,585,589408184000.0,1007535357.2649572,0.0,2.4173553719008263,ST,82100000000.0,피엠티,N,D7,0.0,235374225293.72937
354200,599,599,602405685500.0,1005685618.5308847,0.0,2.475206611570248,ST,19758785750.0,엔젠바이오,N,D7,0.0,240564646684.81848
069920,519,519,521403731500.0,1004631467.2447014,0.0,2.144628099173554,ST,5345499575.0,엑시온그룹,N,D7,0.0,208217331721.12213
376190,259,259,256548979500.0,990536600.3861004,0.0,1.0702479338842976,?,,,N,D7,0.0,102450252539.60396
052460,606,606,600240972500.0,990496654.290429,0.0,2.5041322314049586,ST,47402752320.0,아이크래프트,N,D7,0.0,239700190338.28384
065660,594,594,586861439000.0,987982220.5387204,0.0,2.4545454545454546,ST,195419133000.0,안트로젠,N,D7,169258325393.5484,234357208313.53137
037230,606,606,596566088500.0,984432489.2739276,0.0,2.5041322314049586,ST,42495266302.0,한국팩키지,N,D7,0.0,238232662404.29044
262260,596,596,585606141000.0,982560639.261745,0.0,2.462809917355372,ST,45836086400.0,에이프로,N,D7,0.0,233855917693.0693
243070,605,605,592203574000.0,978848882.644628,0.0,2.5,ST,330638754000.0,휴온스,N,D7,112210840251.6129,236490536151.8152
140070,606,606,591540910000.0,976140115.5115511,0.0,2.5041322314049586,ST,60845260000.0,서플러스글로벌,N,D7,0.0,236225907953.79538
251630,606,606,589490715000.0,972756955.4455446,0.0,2.5041322314049586,ST,56437816440.0,브이원텍,N,D7,0.0,235407183217.8218
038880,394,394,382523603000.0,970872088.8324872,0.0,1.628099173553719,ST,19838076720.0,아이에이,N,D7,0.0,152756950372.9373
348080,193,193,186983913500.0,968828567.357513,0.0,0.7975206611570248,ST,35673982329.0,큐라티스,N,D7,0.0,74670143674.9175
126600,606,606,582035792000.0,960455102.310231,0.0,2.5041322314049586,ST,191752876445.0,BGF에코머티리얼즈,N,D7,0.0,232430134759.07593
052260,605,605,579421743500.0,957721890.0826446,0.0,2.5,ST,106800000000.0,현대바이오랜드,N,D7,5875452425.806452,231386240803.63037
054040,606,606,577328720500.0,952687657.590759,0.0,2.5041322314049586,ST,81160014500.0,한국컴퓨터,N,D7,0.0,230550413136.9637
009300,606,606,575977138000.0,950457323.4323432,0.0,2.5041322314049586,ST,81663400000.0,삼아제약,N,D7,2245714722.580645,230010672270.62708
065530,596,596,565512008500.0,948845651.8456376,0.0,2.462809917355372,ST,53483732562.0,와이어블,N,D7,0.0,225831528146.8647
002230,582,582,548496196500.0,942433327.3195876,0.0,2.4049586776859506,ST,91469014800.0,피에스텍,N,D7,0.0,219036434905.9406
462980,343,343,323245795000.0,942407565.5976676,0.0,1.4173553719008265,ST,26111713784.0,아이지넷,N,D7,0.0,129084954438.9439
051490,606,606,570465909000.0,941362886.1386138,0.0,2.5041322314049586,ST,38198000000.0,나라엠앤디,N,D7,0.0,227809818445.54456
239890,606,606,570022818500.0,940631713.6963696,0.0,2.5041322314049586,ST,37259081250.0,피엔에이치테크,N,D7,0.0,227632874714.52145
025880,606,606,569400899500.0,939605444.719472,0.0,2.5041322314049586,ST,42458279320.0,케이씨피드,N,D7,0.0,227384517622.1122
303530,606,606,568042547500.0,937363939.7689768,0.0,2.5041322314049586,ST,22825219890.0,이노뎁,N,D7,0.0,226842073424.0924
137940,590,590,551883941500.0,935396511.0169492,0.0,2.43801652892562,ST,19506814215.0,넥스트아이,N,D7,0.0,220389296770.62708
104040,591,591,552682320000.0,935164670.0507616,0.0,2.4421487603305785,ST,55504079550.0,디에스엠,N,D7,0.0,220708121188.11884
094970,606,606,563148973000.0,929288734.3234324,0.0,2.5041322314049586,ST,47565001600.0,제이엠티,N,D7,0.0,224887873706.27063
047820,302,302,280454532000.0,928657390.7284768,0.0,1.2479338842975207,ST,82409744100.0,초록뱀미디어,N,D7,0.0,111996694297.02971
086060,606,606,560057823500.0,924187827.5577558,0.0,2.5041322314049586,ST,39780911940.0,진바이오텍,N,D7,0.0,223653454268.9769
122350,605,605,558895935500.0,923794934.7107438,0.0,2.5,ST,69394364680.0,삼기,N,D7,0.0,223189465991.74918
051500,606,606,559700179500.0,923597655.940594,0.0,2.5041322314049586,ST,268891422900.0,CJ프레시웨이,N,D7,39268542961.29032,223510632737.62378
130500,606,606,559188716500.0,922753657.590759,0.0,2.5041322314049586,ST,25788377196.0,GH신소재,N,D7,0.0,223306385136.9637
