n,cum_amt_pct,cum_after_gongsi_pct
101,42.611918668890844,6.058867548016962
102,42.66549568192101,6.081317036667498
103,42.902556242126,6.123721626340734
104,43.14222890163138,6.238463457221252
105,43.32172654506903,6.303317535545023
106,43.56004720228387,6.338238962334747
107,43.709751423291294,6.368171613868795
108,43.94422722868901,6.435520079820405
109,44.03412528505802,6.438014467448242
110,44.2649782399664,6.577700174607134
111,44.493327004365845,6.642554252930906
112,44.6483552623992,6.662509353953603
113,44.8719285263348,6.73235220753305
114,45.0917643381619,6.807183836368172
115,45.24622460997108,6.8645547518084316
116,45.40511810638239,6.8870042404589675
117,45.61897953154575,7.054128211524071
118,45.832531003962586,7.081566475430281
119,46.02582785038473,7.126465452731355
120,46.22752802406222,7.146420553754053
121,46.439165852712826,7.276128710401597
122,46.65072068266248,7.360937889748066
123,46.72400925227652,7.375904215515091
124,46.87879864173451,7.425791968071839
125,47.087747552930196,7.483162883512098
126,47.228514281926145,7.5205786979296585
127,47.28038774755414,7.533050636068846
128,47.47649702028169,7.560488899975056
129,47.67079125582169,7.627837365926665
130,47.87118630060691,7.665253180344226
131,48.070962726515795,7.702668994761785
132,48.17983453783016,7.747567972062859
133,48.30087443960424,7.797455724619606
134,48.48561045322331,7.824893988525818
135,48.593819360778554,7.839860314292841
136,48.783815580448305,7.867298578199051
137,48.9806364850875,7.937141431778498
138,49.17018198086213,7.9645796956847095
139,49.218300307436515,7.972062858568221
140,49.40839528009757,8.01197306061362
141,49.59850254372023,8.04938887503118
142,49.7911791503021,8.139186829633326
143,49.96063680491958,8.27637814916438
144,50.147534242218306,8.38114242953355
145,50.24516815844369,8.401097530556248
146,50.32568588717218,8.423547019206785
147,50.51348288434661,8.455974058368671
148,50.70015137188223,8.490895485158394
149,50.88001361533322,8.510850586181093
150,51.06646373608111,8.650536293339984
151,51.250584136592146,8.74033424794213
152,51.4282516428232,8.792716388126715
153,51.610591757810354,8.862559241706162
154,51.79183940525961,8.914941381890745
155,51.97239071698413,8.944874033424794
156,52.1498900385184,9.054627089049639
157,52.24547565238643,9.08206535295585
158,52.288022407105395,9.089548515839361
159,52.34928464146591,9.121975555001246
160,52.526356737243006,9.171863307557993
161,52.70501583151797,9.211773509603391
162,52.867698926226005,9.326515340483912
163,52.99446638124478,9.371414317784984
164,53.16591425555212,9.590920429034671
165,53.33677851426606,9.67822399600898
166,53.49421822493717,9.715639810426541
167,53.63188920971078,9.76303317535545
168,53.68518265616636,9.782988276378148
169,53.85035937788558,9.7929658268895
170,54.01069290764414,9.837864804190572
171,54.16762648601689,9.86779745572462
172,54.330408401784155,9.95260663507109
173,54.47165645268603,10.29433774008481
174,54.62333383523956,10.334247942130206
175,54.78339504833608,10.361686206036417
176,54.85570560175875,10.384135694686954
177,54.888318075955134,10.391618857570467
178,55.03162963968211,10.441506610127215
179,55.18728361741234,10.486405587428287
180,55.343110349451806,10.616113744075829
181,55.44650586212645,10.668495884260414
182,55.55206062887662,10.688450985283113
183,55.67868199966891,10.723372412072836
184,55.77938435923835,10.745821900723373
185,55.92942819837896,10.828136692442007
186,56.08145122559793,10.84310301820903
187,56.233040387945934,10.912945871788477
188,56.38441095431625,10.945372910950361
189,56.5352732820739,11.047642803691694
190,56.68373882566527,11.095036168620604
191,56.83131111548029,11.229733100523822
192,56.89216266920562,11.242205038663009
193,57.036156296243334,11.332002993265153
194,57.18150061850979,11.386879521077574
195,57.303077870233125,11.464205537540535
196,57.395926325433436,11.51409329009728
197,57.47590171453385,11.549014716887005
198,57.61453046327709,11.586430531304565
199,57.712566397585555,11.621351958094287
200,57.85319824440778,11.683711648790222
201,57.99353278432616,11.868296333250187
202,58.029304586898704,11.880768271389373
203,58.17087242581203,11.938139186829632
204,58.31187595614268,12.005487652781243
205,58.44905819328032,12.057869792965827
206,58.58970901210463,12.120229483661761
207,58.72776297739885,12.16013968570716
208,58.86711578766851,12.215016213519581
209,58.93203257116602,12.232476926914442
210,59.06390443425933,12.327263656772262
211,59.201166684893145,12.464454976303317
212,59.33657824661959,12.516837116487903
213,59.4698222553955,12.601646295834373
214,59.6046228616852,12.634073334996259
215,59.637284988296614,12.66151159890247
216,59.76912278551909,12.738837615365428
217,59.9026255341191,12.743826390621102
218,59.98026705766183,12.843601895734597
219,60.112322411659,12.94337740084809
220,60.15805685821245,12.963332501870791
221,60.29001211555086,13.045647293589424
